timestamp,red,ir
101391129,82764,117889
101401129,82774,117903
101411129,82780,117926
101421129,82771,117918
101431129,82782,117941
101441129,82784,117935
101451129,82787,117941
101461129,82790,117964
101471129,82784,117953
101482129,82795,117969
101492129,82783,117962
101502129,82782,117988
101512129,82790,117973
101522129,82781,118002
101532129,82795,117998
101542129,82798,118020
101552129,82794,118025
101562129,82809,118035
101572129,82802,118050
101582129,82808,118048
101592129,82821,118057
101602129,82821,118071
101612129,82825,118078
101622129,82834,118099
101632129,82825,118116
101642129,82843,118110
101652129,82839,118114
101662129,82841,118109
101672129,82834,118122
101683129,82828,118091
101693129,82826,118069
101703129,82824,118031
101713129,82815,117993
101723129,82800,117947
101733129,82792,117922
101743129,82777,117892
101753129,82789,117881
101763129,82784,117872
101773129,82781,117871
101783129,82774,117853
101793129,82786,117843
101803129,82780,117830
101813129,82775,117839
101823129,82775,117841
101833129,82785,117847
101843129,82782,117848
101853129,82789,117840
101863129,82781,117840
101873129,82778,117835
101883129,82778,117861
101894129,82781,117853
101904129,82779,117867
101914129,82786,117856
101924129,82778,117847
101934129,82775,117851
101944129,82771,117843
101954129,82777,117846
101964129,82782,117829
101974129,82776,117834
101984129,82782,117845
101994129,82772,117851
102004129,82802,117841
102014129,82790,117840
102024129,82791,117845
102034129,82792,117862
102044129,82785,117870
102054129,82792,117880
102064129,82795,117888
102074129,82809,117891
102084129,82797,117914
102094129,82796,117924
102105129,82801,117912
102115129,82800,117923
102125129,82806,117932
102135129,82807,117967
102145129,82813,117953
102155129,82827,117976
102165129,82814,117981
102175129,82823,117987
102185129,82827,118019
102195129,82826,118016
102205129,82841,118024
102215129,82848,118038
102225129,82846,118035
102235129,82854,118060
102245129,82846,118066
102255129,82853,118073
102265129,82850,118076
102275129,82858,118092
102285129,82858,118092
102295129,82852,118107
102306129,82866,118116
102316129,82871,118126
102326129,82865,118157
102336129,82868,118144
102346129,82873,118153
102356129,82869,118139
102366129,82869,118115
102376129,82867,118085
102386129,82854,118059
102396129,82855,118024
102406129,82847,117986
102416129,82849,117973
102426129,82845,117947
102436129,82835,117937
102446129,82828,117926
102456129,82831,117907
102466129,82823,117903
102476129,82836,117902
102486129,82829,117905
102496129,82825,117909
102507129,82822,117911
102517129,82819,117908
102527129,82824,117912
102537129,82815,117935
102547129,82811,117928
102557129,82832,117950
102567129,82822,117933
102577129,82829,117941
102587129,82829,117961
102597129,82831,117948
102607129,82841,117954
102617129,82838,117939
102627129,82837,117938
102637129,82837,117931
102647129,82840,117933
102657129,82837,117933
102667129,82830,117914
102677129,82830,117916
102687129,82828,117936
102697129,82831,117924
102707129,82834,117935
102718129,82837,117936
102728129,82836,117951
102738129,82836,117951
102748129,82838,117974
102758129,82843,117983
102768129,82834,117999
102778129,82843,117994
102788129,82847,118026
102798129,82848,118027
102808129,82846,118038
102818129,82868,118051
102828129,82863,118062
102838129,82872,118066
102848129,82871,118068
102858129,82869,118073
102868129,82864,118073
102878129,82882,118091
102888129,82880,118097
102898129,82877,118121
102908129,82878,118112
102919129,82877,118128
102929129,82883,118137
102939129,82872,118136
102949129,82883,118167
102959129,82885,118176
102969129,82891,118189
102979129,82890,118196
102989129,82905,118213
102999129,82901,118238
103009129,82909,118239
103019129,82919,118254
103029129,82915,118244
103039129,82922,118211
103049129,82909,118183
103059129,82904,118149
103069129,82900,118132
103079129,82886,118100
103089129,82878,118071
103099129,82879,118038
103109129,82871,118036
103119129,82865,118013
103130129,82864,118020
103140129,82851,118032
103150129,82858,118029
103160129,82855,118045
103170129,82859,118034
103180129,82863,118047
103190129,82862,118046
103200129,82869,118056
103210129,82864,118079
103220129,82869,118085
103230129,82872,118080
103240129,82872,118082
103250129,82883,118088
103260129,82886,118101
103270129,82886,118080
103280129,82875,118095
103290129,82874,118080
103300129,82889,118063
103310129,82871,118074
103320129,82863,118061
103331129,82874,118057
103341129,82870,118055
103351129,82877,118047
103361129,82862,118053
103371129,82865,118067
103381129,82872,118063
103391129,82879,118075
103401129,82877,118086
103411129,82880,118108
103421129,82886,118108
103431129,82894,118126
103441129,82900,118118
103451129,82910,118134
103461129,82909,118139
103471129,82906,118155
103481129,82904,118161
103491129,82910,118161
103501129,82919,118172
103511129,82903,118156
103521129,82902,118174
103531129,82908,118187
103542129,82901,118193
103552129,82912,118216
103562129,82907,118202
103572129,82925,118235
103582129,82908,118224
103592129,82920,118257
103602129,82918,118251
103612129,82935,118258
103622129,82932,118288
103632129,82938,118298
103642129,82950,118298
103652129,82944,118311
103662129,82949,118310
103672129,82955,118315
103682129,82952,118310
103692129,82950,118275
103702129,82941,118256
103712129,82932,118212
103722129,82922,118187
103732129,82909,118162
103743129,82898,118139
103753129,82903,118135
103763129,82906,118123
103773129,82893,118129
103783129,82893,118125
103793129,82904,118145
103803129,82895,118128
103813129,82892,118125
103823129,82897,118148
103833129,82904,118162
103843129,82916,118177
103853129,82916,118182
103863129,82919,118186
103873129,82920,118197
103883129,82924,118201
103893129,82926,118202
103903129,82923,118196
103913129,82921,118198
103923129,82936,118200
103933129,82920,118196
103943129,82924,118194
103954129,82914,118176
103964129,82912,118180
103974129,82919,118174
103984129,82918,118184
103994129,82911,118179
104004129,82924,118192
104014129,82923,118197
104024129,82924,118219
104034129,82933,118232
104044129,82941,118250
104054129,82946,118243
104064129,82940,118250
104074129,82955,118262
104084129,82949,118259
104094129,82946,118273
104104129,82949,118287
104114129,82948,118298
104124129,82960,118300
104134129,82937,118300
104144129,82943,118296
104155129,82948,118313
104165129,82954,118311
104175129,82954,118336
104185129,82957,118344
104195129,82953,118357
104205129,82950,118357
104215129,82966,118364
104225129,82965,118372
104235129,82971,118401
104245129,82983,118407
104255129,82974,118422
104265129,83002,118438
104275129,82998,118434
104285129,82999,118449
104295129,83004,118451
104305129,82998,118466
104315129,82999,118468
104325129,83010,118456
104335129,83004,118439
104345129,82994,118419
104355129,82988,118396
104366129,82974,118354
104376129,82974,118315
104386129,82961,118305
104396129,82955,118293
104406129,82947,118278
104416129,82950,118274
104426129,82950,118268
104436129,82946,118268
104446129,82947,118278
104456129,82949,118274
104466129,82960,118283
104476129,82956,118296
104486129,82966,118296
104496129,82964,118289
104506129,82956,118290
104516129,82957,118291
104526129,82963,118307
104536129,82956,118297
104546129,82956,118293
104556129,82953,118302
104567129,82952,118297
104577129,82953,118304
104587129,82961,118297
104597129,82956,118302
104607129,82950,118285
104617129,82954,118282
104627129,82953,118272
104637129,82952,118285
104647129,82954,118282
104657129,82955,118293
104667129,82956,118294
104677129,82960,118301
104687129,82970,118297
104697129,82972,118309
104707129,82971,118300
104717129,82958,118326
104727129,82976,118321
104737129,82984,118331
104747129,82969,118336
104757129,82955,118333
104767129,82979,118341
104778129,82967,118344
104788129,82973,118358
104798129,82970,118351
104808129,82958,118360
104818129,82971,118370
104828129,82968,118371
104838129,82975,118378
104848129,82973,118400
104858129,82982,118402
104868129,82989,118425
104878129,82990,118428
104888129,82998,118447
104898129,83006,118454
104908129,83007,118453
104918129,83004,118463
104928129,83009,118463
104938129,83015,118466
104948129,83007,118467
104958129,83001,118483
104968129,83010,118477
104979129,83011,118494
104989129,83011,118487
104999129,83006,118469
105009129,82994,118451
105019129,83001,118430
105029129,82982,118386
105039129,82982,118363
105049129,82978,118337
105059129,82972,118340
105069129,82960,118321
105079129,82974,118322
105089129,82972,118300
105099129,82966,118305
105109129,82968,118300
105119129,82967,118305
105129129,82963,118291
105139129,82967,118308
105149129,82966,118298
105159129,82970,118302
105169129,82966,118298
105179129,82960,118308
105190129,82961,118317
105200129,82958,118308
105210129,82966,118313
105220129,82955,118318
105230129,82957,118318
105240129,82959,118319
105250129,82969,118320
105260129,82962,118312
105270129,82963,118311
105280129,82961,118308
105290129,82965,118309
105300129,82978,118302
105310129,82968,118310
105320129,82973,118317
105330129,82975,118313
105340129,82974,118312
105350129,82973,118319
105360129,82974,118333
105370129,82968,118329
105380129,82971,118332
105391129,82973,118343
105401129,82976,118354
105411129,82967,118350
105421129,82973,118370
105431129,82972,118385
105441129,82987,118396
105451129,82976,118380
105461129,82984,118383
105471129,82980,118399
105481129,82979,118415
105491129,82997,118433
105501129,82991,118433
105511129,82993,118435
105521129,83004,118445
105531129,83001,118460
105541129,83011,118456
105551129,83003,118475
105561129,83011,118465
105571129,83002,118466
105581129,83003,118484
105591129,83009,118497
105602129,83011,118511
105612129,83020,118505
105622129,83003,118525
105632129,83014,118545
105642129,83005,118534
105652129,83018,118547
105662129,83014,118530
105672129,83020,118521
105682129,83005,118489
105692129,83002,118449
105702129,83006,118432
105712129,83003,118401
105722129,82999,118386
105732129,82993,118395
105742129,82985,118372
105752129,82993,118360
105762129,82999,118348
105772129,82982,118349
105782129,82979,118344
105792129,82972,118331
105803129,82974,118345
105813129,82967,118350
105823129,82978,118346
105833129,82978,118350
105843129,82965,118362
105853129,82965,118348
105863129,82979,118364
105873129,82971,118366
105883129,82969,118382
105893129,82991,118397
105903129,82993,118390
105913129,82995,118387
105923129,82991,118383
105933129,82980,118372
105943129,82993,118373
105953129,82985,118373
105963129,82986,118366
105973129,82996,118371
105983129,82989,118373
105993129,82993,118391
106004129,82982,118366
106014129,82979,118384
106024129,82990,118383
106034129,82980,118390
106044129,82984,118394
106054129,82998,118407
106064129,82988,118419
106074129,82992,118439
106084129,82993,118452
106094129,82996,118450
106104129,83003,118475
106114129,83009,118469
106124129,83012,118476
106134129,83007,118491
106144129,83015,118493
106154129,83016,118503
106164129,83020,118496
106174129,83016,118512
106184129,83022,118505
106194129,83022,118520
106204129,83018,118512
106215129,83017,118526
106225129,83021,118539
106235129,83020,118536
106245129,83018,118555
106255129,83018,118563
106265129,83022,118565
106275129,83029,118588
106285129,83030,118606
106295129,83041,118621
106305129,83044,118611
106315129,83051,118604
106325129,83047,118610
106335129,83055,118583
106345129,83035,118555
106355129,83030,118539
106365129,83026,118499
106375129,83019,118474
106385129,83002,118455
106395129,83003,118426
106405129,82998,118445
106416129,82998,118428
106426129,82994,118427
106436129,82999,118433
106446129,82990,118429
106456129,83004,118434
106466129,82996,118437
106476129,83004,118440
106486129,82995,118443
106496129,82996,118443
106506129,83003,118453
106516129,83007,118466
106526129,82998,118472
106536129,83013,118483
106546129,83014,118483
106556129,83016,118489
106566129,83020,118476
106576129,83014,118472
106586129,83016,118466
106596129,83005,118450
106606129,83007,118452
106617129,82994,118442
106627129,83006,118442
106637129,83002,118431
106647129,83003,118452
106657129,83003,118459
106667129,82995,118465
106677129,83004,118464
106687129,83007,118479
106697129,83006,118491
106707129,83018,118492
106717129,83012,118511
106727129,83018,118506
106737129,83028,118518
106747129,83034,118529
106757129,83032,118529
106767129,83027,118540
106777129,83042,118527
106787129,83024,118538
106797129,83039,118539
106807129,83024,118548
106817129,83032,118550
106828129,83037,118560
106838129,83033,118574
106848129,83032,118588
106858129,83027,118604
106868129,83037,118595
106878129,83051,118612
106888129,83040,118616
106898129,83048,118631
106908129,83042,118652
106918129,83053,118650
106928129,83066,118676
106938129,83067,118678
106948129,83064,118672
106958129,83076,118690
106968129,83066,118669
106978129,83059,118648
106988129,83055,118613
106998129,83053,118581
107008129,83039,118560
107018129,83029,118544
107029129,83031,118521
107039129,83027,118511
107049129,83026,118495
107059129,83021,118489
107069129,83020,118490
107079129,83008,118480
107089129,83018,118491
107099129,83014,118476
107109129,83017,118479
107119129,83015,118501
107129129,83014,118498
107139129,83026,118508
107149129,83025,118509
107159129,83023,118514
107169129,83032,118526
107179129,83023,118519
107189129,83033,118526
107199129,83038,118531
107209129,83033,118517
107219129,83029,118521
107230129,83019,118500
107240129,83023,118485
107250129,83025,118485
107260129,83019,118479
107270129,83026,118498
107280129,83020,118486
107290129,83022,118492
107300129,83026,118495
107310129,83016,118500
107320129,83025,118514
107330129,83033,118528
107340129,83038,118527
107350129,83041,118528
107360129,83038,118547
107370129,83037,118548
107380129,83047,118556
107390129,83036,118553
107400129,83050,118556
107410129,83043,118556
107420129,83031,118568
107430129,83042,118574
107441129,83042,118576
107451129,83043,118591
107461129,83040,118591
107471129,83038,118596
107481129,83043,118605
107491129,83041,118612
107501129,83047,118619
107511129,83047,118634
107521129,83058,118645
107531129,83057,118664
107541129,83060,118681
107551129,83068,118666
107561129,83084,118681
107571129,83079,118694
107581129,83081,118702
107591129,83073,118696
107601129,83078,118695
107611129,83079,118698
107621129,83072,118701
107631129,83073,118671
107642129,83056,118654
107652129,83063,118604
107662129,83048,118572
107672129,83027,118555
107682129,83028,118537
107692129,83034,118515
107702129,83027,118497
107712129,83026,118500
107722129,83022,118497
107732129,83015,118487
107742129,83030,118489
107752129,83030,118478
107762129,83028,118471
107772129,83035,118475
107782129,83023,118474
107792129,83027,118464
107802129,83019,118472
107812129,83018,118467
107822129,83015,118466
107832129,83013,118463
107843129,83014,118466
107853129,83021,118462
107863129,83013,118449
107873129,83013,118475
107883129,83010,118457
107893129,83023,118473
107903129,83008,118449
107913129,83014,118441
107923129,83011,118443
107933129,83000,118434
107943129,83022,118440
107953129,83016,118443
107963129,83020,118438
107973129,83027,118451
107983129,83020,118449
107993129,83028,118464
108003129,83023,118459
108013129,83015,118458
108023129,83022,118474
108033129,83013,118469
108043129,83011,118486
108054129,83021,118490
108064129,83024,118492
108074129,83021,118507
108084129,83030,118525
108094129,83033,118520
108104129,83021,118538
108114129,83027,118534
108124129,83035,118557
108134129,83035,118564
108144129,83036,118560
108154129,83050,118578
108164129,83047,118593
108174129,83052,118589
108184129,83055,118598
108194129,83055,118620
108204129,83067,118622
108214129,83067,118632
108224129,83065,118624
108234129,83067,118647
108244129,83067,118636
108255129,83065,118661
108265129,83072,118661
108275129,83074,118673
108285129,83062,118694
108295129,83067,118692
108305129,83081,118684
108315129,83070,118660
108325129,83071,118629
108335129,83059,118608
108345129,83060,118564
108355129,83057,118552
108365129,83054,118524
108375129,83056,118503
108385129,83046,118497
108395129,83040,118463
108405129,83027,118455
108415129,83031,118431
108425129,83023,118433
108435129,83031,118424
108445129,83014,118428
108455129,83015,118423
108466129,83013,118410
108476129,83012,118419
108486129,83016,118407
108496129,83018,118418
108506129,83008,118422
108516129,83007,118427
108526129,83016,118434
108536129,83007,118441
108546129,83026,118428
108556129,83017,118430
108566129,83016,118406
108576129,83015,118400
108586129,83016,118388
108596129,83014,118389
108606129,83010,118392
108616129,83009,118379
108626129,83024,118373
108636129,83012,118366
108646129,83000,118375
108656129,83011,118387
108667129,82997,118382
108677129,83005,118386
108687129,83011,118396
108697129,83003,118406
108707129,83002,118411
108717129,83013,118425
108727129,83005,118428
108737129,83014,118430
108747129,83013,118445
108757129,83014,118452
108767129,83028,118455
108777129,83023,118472
108787129,83032,118482
108797129,83043,118489
108807129,83023,118493
108817129,83032,118486
108827129,83052,118491
108837129,83037,118504
108847129,83033,118509
108857129,83033,118516
108868129,83041,118521
108878129,83032,118517
108888129,83031,118548
108898129,83041,118545
108908129,83042,118570
108918129,83036,118564
108928129,83045,118569
108938129,83046,118591
108948129,83046,118593
108958129,83056,118614
108968129,83064,118613
108978129,83058,118627
108988129,83075,118611
108998129,83067,118599
109008129,83058,118582
109018129,83057,118547
109028129,83056,118529
109038129,83033,118480
109048129,83024,118457
109058129,83020,118428
109069129,83010,118407
109079129,83002,118399
109089129,82998,118379
109099129,83000,118379
109109129,82993,118386
109119129,82993,118374
109129129,82995,118379
109139129,82989,118376
109149129,83000,118378
109159129,82998,118401
109169129,82993,118390
109179129,83009,118399
109189129,83016,118398
109199129,83012,118411
109209129,83009,118415
109219129,83009,118419
109229129,83010,118414
109239129,83006,118398
109249129,83009,118394
109259129,83006,118386
109270129,82984,118368
109280129,82995,118374
109290129,82989,118362
109300129,82988,118376
109310129,82988,118375
109320129,82991,118398
109330129,82995,118378
109340129,83005,118386
109350129,82996,118404
109360129,82998,118414
109370129,83013,118416
109380129,83003,118422
109390129,83015,118445
109400129,83026,118458
109410129,83023,118466
109420129,83016,118473
109430129,83015,118470
109440129,83018,118492
109450129,83021,118483
109460129,83017,118501
109470129,83024,118496
109481129,83019,118516
109491129,83019,118525
109501129,83018,118530
109511129,83024,118545
109521129,83029,118536
109531129,83042,118557
109541129,83034,118568
109551129,83035,118582
109561129,83050,118605
109571129,83049,118605
109581129,83048,118620
109591129,83059,118634
109601129,83071,118635
109611129,83067,118646
109621129,83059,118668
109631129,83069,118685
109641129,83082,118666
109651129,83070,118683
109661129,83074,118687
109671129,83075,118662
109682129,83068,118636
109692129,83058,118607
109702129,83048,118599
109712129,83043,118549
109722129,83039,118537
109732129,83030,118518
109742129,83027,118495
109752129,83034,118512
109762129,83028,118499
109772129,83029,118505
109782129,83028,118492
109792129,83044,118497
109802129,83035,118498
109812129,83025,118504
109822129,83032,118503
109832129,83044,118499
109842129,83036,118506
109852129,83034,118520
109862129,83037,118522
109872129,83040,118530
109883129,83033,118525
109893129,83047,118523
109903129,83040,118522
109913129,83034,118525
109923129,83036,118533
109933129,83039,118529
109943129,83036,118512
109953129,83039,118515
109963129,83033,118514
109973129,83027,118498
109983129,83040,118521
109993129,83041,118519
110003129,83050,118513
110013129,83043,118516
110023129,83053,118526
110033129,83042,118552
110043129,83047,118538
110053129,83056,118550
110063129,83056,118553
110073129,83048,118563
110083129,83051,118577
110094129,83061,118579
110104129,83043,118584
110114129,83050,118592
110124129,83048,118605
110134129,83051,118610
110144129,83054,118622
110154129,83058,118625
110164129,83066,118638
110174129,83068,118648
110184129,83071,118668
110194129,83076,118667
110204129,83092,118685
110214129,83093,118688
110224129,83097,118701
110234129,83094,118702
110244129,83092,118705
110254129,83095,118705
110264129,83089,118719
110274129,83099,118722
110284129,83099,118725
110295129,83098,118739
110305129,83104,118750
110315129,83096,118725
110325129,83105,118738
110335129,83102,118714
110345129,83085,118690
110355129,83085,118646
110365129,83084,118625
110375129,83070,118607
110385129,83058,118595
110395129,83066,118582
110405129,83063,118566
110415129,83067,118564
110425129,83067,118561
110435129,83066,118554
110445129,83065,118553
110455129,83060,118539
110465129,83063,118547
110475129,83057,118553
110485129,83050,118544
110495129,83054,118559
110506129,83054,118578
110516129,83059,118562
110526129,83054,118574
110536129,83047,118580
110546129,83055,118585
110556129,83062,118579
110566129,83063,118582
110576129,83062,118576
110586129,83058,118593
110596129,83058,118582
110606129,83074,118576
110616129,83071,118569
110626129,83064,118570
110636129,83058,118563
110646129,83069,118570
110656129,83068,118567
110666129,83064,118568
110676129,83066,118567
110686129,83066,118582
110696129,83069,118587
110707129,83070,118597
110717129,83074,118604
110727129,83077,118607
110737129,83070,118629
110747129,83074,118633
110757129,83086,118642
110767129,83077,118633
110777129,83083,118644
110787129,83078,118666
110797129,83085,118681
110807129,83093,118689
110817129,83093,118697
110827129,83107,118689
110837129,83102,118707
110847129,83098,118694
110857129,83109,118714
110867129,83100,118716
110877129,83117,118724
110887129,83106,118721
110897129,83108,118724
110907129,83101,118746
110918129,83116,118752
110928129,83112,118751
110938129,83108,118769
110948129,83117,118767
110958129,83102,118783
110968129,83115,118778
110978129,83130,118798
110988129,83126,118790
110998129,83126,118776
111008129,83125,118741
111018129,83112,118698
111028129,83107,118677
111038129,83101,118627
111048129,83085,118610
111058129,83087,118602
111068129,83084,118578
111078129,83087,118569
111088129,83081,118551
111098129,83075,118559
111108129,83064,118550
111119129,83057,118533
111129129,83060,118530
111139129,83057,118513
111149129,83070,118537
111159129,83048,118542
111169129,83061,118559
111179129,83054,118543
111189129,83057,118550
111199129,83055,118565
111209129,83053,118564
111219129,83064,118570
111229129,83065,118569
111239129,83080,118557
111249129,83076,118560
111259129,83074,118568
111269129,83070,118545
111279129,83064,118551
111289129,83074,118529
111299129,83062,118516
111309129,83057,118520
111319129,83057,118511
111330129,83056,118530
111340129,83050,118529
111350129,83053,118552
111360129,83055,118554
111370129,83065,118559
111380129,83060,118579
111390129,83067,118575
111400129,83070,118589
111410129,83066,118590
111420129,83075,118619
111430129,83084,118611
111440129,83087,118620
111450129,83090,118639
111460129,83094,118640
111470129,83089,118643
111480129,83098,118655
111490129,83095,118655
111500129,83086,118663
111510129,83087,118662
111520129,83093,118670
111531129,83091,118665
111541129,83100,118685
111551129,83090,118693
111561129,83092,118699
111571129,83100,118706
111581129,83104,118728
111591129,83103,118715
111601129,83110,118727
111611129,83106,118740
111621129,83121,118754
111631129,83123,118771
111641129,83127,118765
111651129,83135,118775
111661129,83132,118784
111671129,83125,118765
111681129,83122,118727
111691129,83123,118701
111701129,83108,118658
111711129,83096,118629
111721129,83092,118601
111731129,83078,118580
111742129,83071,118543
111752129,83076,118533
111762129,83068,118529
111772129,83060,118520
111782129,83053,118513
111792129,83062,118508
111802129,83059,118510
111812129,83067,118504
111822129,83051,118514
111832129,83059,118503
111842129,83076,118513
111852129,83070,118500
111862129,83069,118503
111872129,83058,118525
111882129,83060,118516
111892129,83070,118511
111902129,83071,118495
111912129,83060,118506
111922129,83071,118499
111932129,83055,118477
111943129,83046,118485
111953129,83050,118476
111963129,83046,118471
111973129,83049,118453
111983129,83042,118465
111993129,83045,118458
112003129,83052,118452
112013129,83044,118465
112023129,83052,118469
112033129,83051,118485
112043129,83049,118492
112053129,83068,118503
112063129,83062,118515
112073129,83069,118508
112083129,83064,118532
112093129,83061,118525
112103129,83065,118523
112113129,83072,118535
112123129,83069,118546
112133129,83069,118556
112144129,83063,118562
112154129,83072,118553
112164129,83075,118572
112174129,83072,118574
112184129,83064,118580
112194129,83070,118590
112204129,83072,118588
112214129,83082,118622
112224129,83080,118626
112234129,83088,118628
112244129,83091,118645
112254129,83088,118640
112264129,83108,118635
112274129,83104,118655
112284129,83099,118657
112294129,83104,118647
112304129,83104,118671
112314129,83103,118682
112324129,83106,118675
112334129,83110,118678
112344129,83104,118684
112355129,83104,118672
112365129,83103,118651
112375129,83091,118623
112385129,83085,118602
112395129,83079,118559
112405129,83065,118528
112415129,83063,118501
112425129,83057,118493
112435129,83057,118474
112445129,83045,118458
112455129,83058,118449
112465129,83045,118440
112475129,83050,118414
112485129,83050,118414
112495129,83042,118416
112505129,83038,118401
112515129,83038,118403
112525129,83034,118392
112535129,83028,118388
112545129,83041,118396
112556129,83031,118408
112566129,83040,118393
112576129,83031,118405
112586129,83032,118403
112596129,83034,118417
112606129,83025,118409
112616129,83039,118409
112626129,83036,118403
112636129,83046,118407
112646129,83040,118402
112656129,83045,118397
112666129,83040,118387
112676129,83042,118396
112686129,83041,118392
112696129,83042,118391
112706129,83037,118397
112716129,83036,118383
112726129,83032,118411
112736129,83038,118404
112746129,83035,118414
112757129,83036,118428
112767129,83034,118421
112777129,83036,118424
112787129,83027,118421
112797129,83032,118428
112807129,83034,118438
112817129,83035,118455
112827129,83043,118475
112837129,83044,118467
112847129,83051,118497
112857129,83060,118492
112867129,83068,118513
112877129,83063,118499
112887129,83068,118508
112897129,83063,118511
112907129,83061,118520
112917129,83078,118532
112927129,83069,118538
112937129,83069,118553
112947129,83079,118536
112957129,83069,118564
112968129,83080,118571
112978129,83070,118556
112988129,83075,118575
112998129,83067,118563
113008129,83072,118559
113018129,83065,118540
113028129,83067,118490
113038129,83056,118483
113048129,83052,118458
113058129,83055,118440
113068129,83040,118415
113078129,83043,118383
113088129,83027,118365
113098129,83028,118352
113108129,83030,118339
113118129,83015,118318
113128129,83025,118321
113138129,83022,118326
113148129,83018,118326
113158129,83015,118316
113169129,83006,118317
113179129,83016,118306
113189129,83018,118306
113199129,83002,118321
113209129,82999,118341
113219129,83007,118348
113229129,83017,118347
113239129,83012,118340
113249129,83017,118352
113259129,83010,118339
113269129,83020,118332
113279129,83021,118313
113289129,83027,118315
113299129,83020,118317
113309129,83018,118309
113319129,83012,118314
113329129,83020,118309
113339129,83031,118312
113349129,83026,118306
113359129,83020,118325
113369129,83019,118342
113380129,83016,118327
113390129,83024,118345
113400129,83025,118358
113410129,83020,118381
113420129,83023,118365
113430129,83036,118380
113440129,83026,118384
113450129,83040,118395
113460129,83037,118422
113470129,83033,118425
113480129,83051,118442
113490129,83047,118438
113500129,83059,118446
113510129,83056,118460
113520129,83058,118458
113530129,83056,118478
113540129,83058,118481
113550129,83052,118490
113560129,83062,118497
113570129,83058,118507
113581129,83060,118520
113591129,83070,118528
113601129,83072,118537
113611129,83068,118549
113621129,83077,118559
113631129,83063,118557
113641129,83081,118572
113651129,83077,118555
113661129,83077,118534
113671129,83071,118508
113681129,83064,118475
113691129,83065,118445
113701129,83060,118418
113711129,83048,118393
113721129,83052,118374
113731129,83045,118359
113741129,83040,118351
113751129,83038,118348
113761129,83039,118325
113771129,83015,118321
113781129,83029,118312
113792129,83021,118307
113802129,83021,118299
113812129,83013,118298
113822129,83019,118304
113832129,83017,118307
113842129,83014,118310
113852129,83028,118332
113862129,83023,118333
113872129,83027,118335
113882129,83020,118327
113892129,83025,118332
113902129,83033,118327
113912129,83042,118323
113922129,83024,118316
113932129,83022,118303
113942129,83022,118308
113952129,83026,118289
113962129,83017,118286
113972129,83023,118287
113982129,83009,118282
113993129,83012,118293
114003129,83007,118291
114013129,83008,118311
114023129,83016,118313
114033129,83010,118323
114043129,83010,118327
114053129,83020,118340
114063129,83012,118340
114073129,83022,118358
114083129,83025,118373
114093129,83035,118381
114103129,83042,118391
114113129,83038,118400
114123129,83050,118410
114133129,83049,118413
114143129,83041,118419
114153129,83050,118418
114163129,83053,118423
114173129,83051,118423
114183129,83053,118445
114193129,83048,118447
114204129,83060,118455
114214129,83054,118486
114224129,83058,118476
114234129,83055,118505
114244129,83050,118492
114254129,83066,118514
114264129,83059,118522
114274129,83070,118526
114284129,83072,118555
114294129,83070,118536
114304129,83079,118534
114314129,83080,118513
114324129,83076,118486
114334129,83065,118457
114344129,83058,118415
114354129,83051,118400
114364129,83044,118362
114374129,83041,118352
114384129,83028,118342
114394129,83026,118324
114405129,83019,118327
114415129,83019,118317
114425129,83019,118317
114435129,83014,118303
114445129,83013,118317
114455129,83008,118312
114465129,83020,118323
114475129,83017,118313
114485129,83012,118321
114495129,83018,118326
114505129,83024,118333
114515129,83029,118337
114525129,83028,118325
114535129,83034,118333
114545129,83030,118331
114555129,83028,118315
114565129,83029,118324
114575129,83024,118315
114585129,83033,118309
114595129,83021,118297
114605129,83010,118294
114616129,83013,118291
114626129,83007,118309
114636129,83005,118306
114646129,83006,118301
114656129,83011,118323
114666129,83022,118337
114676129,83017,118351
114686129,83020,118365
114696129,83029,118375
114706129,83032,118385
114716129,83030,118398
114726129,83044,118393
114736129,83039,118412
114746129,83046,118419
114756129,83044,118409
114766129,83042,118415
114776129,83052,118429
114786129,83045,118441
114796129,83047,118450
114806129,83038,118453
114817129,83048,118462
114827129,83045,118454
114837129,83050,118482
114847129,83054,118473
114857129,83047,118488
114867129,83051,118504
114877129,83062,118518
114887129,83059,118535
114897129,83065,118536
114907129,83063,118569
114917129,83077,118566
114927129,83081,118574
114937129,83099,118580
114947129,83088,118580
114957129,83085,118578
114967129,83090,118569
114977129,83082,118543
114987129,83078,118509
114997129,83063,118482
115007129,83060,118448
115018129,83047,118439
115028129,83045,118418
115038129,83046,118413
115048129,83036,118420
115058129,83025,118404
115068129,83027,118402
115078129,83037,118397
115088129,83030,118411
115098129,83035,118425
115108129,83035,118415
115118129,83041,118430
115128129,83049,118423
115138129,83047,118421
115148129,83052,118423
115158129,83040,118430
115168129,83037,118433
115178129,83040,118431
115188129,83036,118445
115198129,83043,118437
115208129,83033,118428
115218129,83040,118428
115229129,83033,118409
115239129,83029,118410
115249129,83023,118389
115259129,83019,118394
115269129,83013,118401
115279129,83013,118396
115289129,83024,118419
115299129,83021,118428
115309129,83025,118445
115319129,83038,118436
115329129,83045,118445
115339129,83040,118466
115349129,83047,118470
115359129,83047,118481
115369129,83041,118484
115379129,83046,118491
115389129,83046,118494
115399129,83049,118507
115409129,83048,118505
115419129,83039,118511
115430129,83042,118517
115440129,83047,118520
