timestamp,red,ir
126115741,84041,125217
126125741,84051,125239
126135741,84055,125244
126145741,84067,125238
126155741,84080,125241
126165741,84084,125231
126175741,84072,125213
126185741,84058,125221
126195741,84060,125215
126205741,84054,125185
126215741,84038,125159
126225741,84020,125121
126236741,84014,125082
126246741,84010,125039
126256741,83999,125068
126266741,83996,125088
126276741,83995,125096
126286741,84004,125099
126296741,83999,125073
126306741,83999,125068
126316741,83981,125037
126326741,83976,125035
126336741,84003,125052
126346741,84010,125054
126356741,84019,125045
126366741,84007,125033
126376741,84008,125003
126386741,84012,124975
126396741,84000,124960
126406741,84004,124977
126416741,83998,125017
126426741,84001,125026
126437741,83988,125014
126447741,83985,124996
126457741,83970,124925
126467741,83958,124861
126477741,83941,124785
126487741,83938,124715
126497741,83916,124646
126507741,83908,124625
126517741,83913,124653
126527741,83911,124697
126537741,83939,124749
126547741,83941,124776
126557741,83947,124730
126567741,83933,124674
126577741,83934,124616
126587741,83930,124571
126597741,83929,124538
126607741,83936,124522
126617741,83912,124500
126627741,83914,124509
126637741,83903,124493
126648741,83898,124474
126658741,83902,124454
126668741,83898,124417
126678741,83892,124445
126688741,83876,124478
126698741,83878,124531
126708741,83877,124545
126718741,83871,124508
126728741,83866,124494
126738741,83859,124428
126748741,83849,124396
126758741,83839,124405
126768741,83834,124419
126778741,83829,124428
126788741,83827,124423
126798741,83818,124425
126808741,83818,124414
126818741,83809,124414
126828741,83806,124384
126838741,83801,124393
126849741,83807,124418
126859741,83800,124437
126869741,83819,124459
126879741,83830,124436
126889741,83841,124442
126899741,83843,124415
126909741,83844,124408
126919741,83846,124423
126929741,83845,124428
126939741,83868,124447
126949741,83874,124468
126959741,83897,124502
126969741,83897,124517
126979741,83902,124514
126989741,83903,124511
126999741,83907,124521
127009741,83900,124526
127019741,83899,124520
127029741,83916,124529
127039741,83919,124517
127050741,83927,124496
127060741,83931,124468
127070741,83924,124466
127080741,83910,124493
127090741,83906,124534
127100741,83911,124568
127110741,83927,124591
127120741,83936,124598
127130741,83929,124596
127140741,83921,124587
127150741,83919,124579
127160741,83922,124586
127170741,83922,124621
127180741,83905,124634
127190741,83906,124617
127200741,83891,124590
127210741,83865,124529
127220741,83858,124502
127230741,83819,124470
127240741,83812,124466
127250741,83782,124449
127261741,83774,124434
127271741,83753,124436
127281741,83722,124420
127291741,83722,124506
127301741,83749,124552
127311741,83758,124625
127321741,83770,124680
127331741,83795,124734
127341741,83815,124775
127351741,83819,124815
127361741,83847,124863
127371741,83849,124870
127381741,83854,124874
127391741,83862,124881
127401741,83868,124879
127411741,83877,124867
127421741,83885,124840
127431741,83876,124806
127441741,83876,124773
127451741,83859,124738
127462741,83852,124782
127472741,83852,124812
127482741,83857,124850
127492741,83879,124885
127502741,83897,124875
127512741,83914,124895
127522741,83913,124854
127532741,83911,124850
127542741,83917,124844
127552741,83923,124824
127562741,83931,124800
127572741,83926,124786
127582741,83919,124775
127592741,83931,124798
127602741,83943,124838
127612741,83944,124790
127622741,83944,124795
127632741,83971,124833
127642741,83983,124832
127652741,83973,124815
127662741,83960,124768
127673741,83946,124697
127683741,83899,124602
127693741,83870,124511
127703741,83831,124422
127713741,83794,124379
127723741,83791,124404
127733741,83799,124487
127743741,83827,124577
127753741,83861,124655
127763741,83898,124710
127773741,83951,124688
127783741,83964,124631
127793741,83939,124525
127803741,83928,124453
127813741,83890,124395
127823741,83884,124356
127833741,83873,124308
127843741,83854,124279
127853741,83827,124250
127863741,83819,124244
127874741,83818,124235
127884741,83807,124203
127894741,83803,124189
127904741,83794,124179
127914741,83801,124193
127924741,83798,124213
127934741,83815,124216
127944741,83833,124214
127954741,83849,124197
127964741,83883,124170
127974741,83896,124158
127984741,83920,124167
127994741,83950,124184
128004741,83961,124222
128014741,83994,124234
128024741,84033,124254
128034741,84038,124251
128044741,84058,124253
128054741,84072,124265
128064741,84083,124278
128075741,84099,124324
128085741,84129,124378
128095741,84137,124396
128105741,84156,124433
128115741,84179,124458
128125741,84194,124485
128135741,84224,124492
128145741,84243,124467
128155741,84204,124453
128165741,84202,124427
128175741,84208,124420
128185741,84210,124425
128195741,84216,124437
128205741,84240,124457
128215741,84247,124475
128225741,84242,124494
128235741,84248,124491
128245741,84272,124510
128255741,84274,124524
128265741,84272,124539
128275741,84286,124531
128286741,84271,124506
128296741,84270,124505
128306741,84267,124503
128316741,84293,124566
128326741,84288,124559
128336741,84318,124565
128346741,84303,124546
128356741,84295,124522
128366741,84307,124523
128376741,84302,124533
128386741,84313,124539
128396741,84325,124537
128406741,84328,124552
128416741,84333,124578
128426741,84324,124554
128436741,84329,124545
128446741,84325,124516
128456741,84330,124516
128466741,84323,124529
128476741,84328,124549
128487741,84327,124585
128497741,84336,124593
128507741,84342,124595
128517741,84347,124597
128527741,84335,124577
128537741,84326,124557
128547741,84334,124560
128557741,84339,124582
128567741,84336,124609
128577741,84345,124622
128587741,84361,124648
128597741,84357,124669
128607741,84357,124670
128617741,84353,124674
128627741,84348,124710
128637741,84352,124719
128647741,84345,124760
128657741,84355,124757
128667741,84356,124747
128677741,84361,124740
128687741,84354,124714
128698741,84336,124674
128708741,84338,124678
128718741,84325,124671
128728741,84321,124686
128738741,84320,124691
128748741,84327,124705
128758741,84313,124692
128768741,84320,124693
128778741,84321,124717
128788741,84325,124709
128798741,84337,124730
128808741,84341,124747
128818741,84355,124766
128828741,84358,124781
128838741,84366,124788
128848741,84366,124780
128858741,84350,124749
128868741,84350,124758
128878741,84352,124770
128888741,84348,124764
128899741,84359,124782
128909741,84351,124801
128919741,84354,124801
128929741,84347,124795
128939741,84352,124817
128949741,84364,124836
128959741,84382,124866
128969741,84382,124874
128979741,84394,124886
128989741,84398,124905
128999741,84401,124894
129009741,84407,124892
129019741,84401,124891
129029741,84399,124899
129039741,84398,124895
129049741,84399,124906
129059741,84406,124902
129069741,84403,124905
129079741,84403,124905
129089741,84388,124903
129099741,84394,124889
129110741,84400,124890
129120741,84402,124911
129130741,84404,124910
129140741,84409,124924
129150741,84412,124914
129160741,84420,124929
129170741,84410,124912
129180741,84412,124921
129190741,84405,124929
129200741,84418,124932
129210741,84430,124940
129220741,84432,124933
129230741,84440,124934
129240741,84432,124940
129250741,84429,124933
129260741,84437,124925
129270741,84430,124913
129280741,84422,124925
129290741,84419,124928
129300741,84425,124936
129311741,84430,124949
129321741,84433,124944
129331741,84423,124923
129341741,84415,124936
129351741,84414,124939
129361741,84418,124932
129371741,84423,124941
129381741,84427,124945
129391741,84425,124958
129401741,84429,124966
129411741,84442,124972
129421741,84431,124978
129431741,84440,124978
129441741,84443,124981
129451741,84444,124990
129461741,84440,125007
129471741,84432,124989
129481741,84437,124987
129491741,84425,124983
129501741,84416,124982
129511741,84416,124990
129522741,84411,124991
129532741,84412,124973
129542741,84410,124977
129552741,84390,124984
129562741,84397,124976
129572741,84395,124970
129582741,84395,124981
129592741,84402,124994
129602741,84402,124999
129612741,84396,125009
129622741,84410,124993
129632741,84397,125010
129642741,84415,124994
129652741,84402,124996
129662741,84410,125010
129672741,84416,125022
129682741,84410,125025
129692741,84405,125016
129702741,84399,125022
129712741,84395,124997
129723741,84386,124977
129733741,84373,124944
129743741,84350,124918
129753741,84343,124913
129763741,84328,124893
129773741,84338,124851
129783741,84317,124811
129793741,84313,124780
129803741,84305,124775
129813741,84303,124758
129823741,84306,124755
129833741,84314,124747
129843741,84318,124738
129853741,84313,124746
129863741,84311,124727
129873741,84318,124718
129883741,84310,124728
129893741,84318,124724
129903741,84308,124721
129913741,84322,124724
129923741,84319,124728
129934741,84320,124720
129944741,84310,124711
129954741,84307,124695
129964741,84313,124711
129974741,84303,124707
129984741,84308,124709
129994741,84311,124708
130004741,84306,124726
130014741,84307,124731
130024741,84316,124743
130034741,84311,124738
130044741,84319,124731
130054741,84318,124715
130064741,84318,124723
130074741,84310,124724
130084741,84315,124735
130094741,84317,124736
130104741,84323,124738
130114741,84314,124752
130124741,84316,124740
130135741,84317,124745
130145741,84308,124741
130155741,84314,124729
130165741,84312,124738
130175741,84309,124738
130185741,84331,124749
130195741,84323,124736
130205741,84328,124749
130215741,84327,124759
130225741,84329,124754
130235741,84340,124767
130245741,84332,124769
130255741,84341,124760
130265741,84337,124774
130275741,84342,124778
130285741,84337,124788
130295741,84351,124773
130305741,84355,124778
130315741,84332,124781
130325741,84338,124784
130335741,84341,124779
130346741,84343,124791
130356741,84336,124788
130366741,84345,124767
130376741,84322,124756
130386741,84320,124762
130396741,84319,124742
130406741,84325,124736
130416741,84324,124749
130426741,84320,124744
130436741,84323,124743
130446741,84320,124737
130456741,84323,124744
130466741,84318,124739
130476741,84315,124736
130486741,84297,124732
130496741,84287,124713
130506741,84294,124700
130516741,84296,124706
130526741,84289,124698
130536741,84289,124696
130547741,84285,124706
130557741,84281,124695
130567741,84284,124673
130577741,84279,124670
130587741,84269,124648
130597741,84280,124642
130607741,84267,124614
130617741,84262,124598
130627741,84248,124594
130637741,84233,124585
130647741,84248,124603
130657741,84248,124593
130667741,84251,124588
130677741,84264,124596
130687741,84251,124598
130697741,84264,124605
130707741,84266,124586
130717741,84269,124596
130727741,84262,124603
130737741,84273,124607
130747741,84267,124605
130758741,84273,124619
130768741,84264,124619
130778741,84262,124651
130788741,84264,124639
130798741,84270,124650
130808741,84268,124646
130818741,84271,124648
130828741,84266,124659
130838741,84268,124666
130848741,84279,124681
130858741,84288,124686
130868741,84289,124690
130878741,84285,124672
130888741,84279,124655
130898741,84267,124653
130908741,84252,124607
130918741,84251,124597
130928741,84231,124573
130938741,84233,124571
130948741,84220,124550
130959741,84228,124559
130969741,84231,124555
130979741,84228,124572
130989741,84221,124568
130999741,84231,124580
131009741,84224,124578
131019741,84225,124563
131029741,84229,124564
131039741,84217,124544
131049741,84222,124537
131059741,84214,124546
131069741,84215,124540
131079741,84219,124519
131089741,84221,124525
131099741,84216,124515
131109741,84216,124527
131119741,84205,124516
131129741,84207,124507
131139741,84203,124517
131149741,84194,124502
131159741,84189,124517
131170741,84191,124540
131180741,84197,124538
131190741,84197,124548
131200741,84192,124558
131210741,84210,124568
131220741,84200,124553
131230741,84212,124571
131240741,84192,124557
131250741,84193,124564
131260741,84196,124584
131270741,84196,124590
131280741,84209,124607
131290741,84204,124614
131300741,84207,124601
131310741,84197,124599
131320741,84191,124611
131330741,84188,124598
131340741,84181,124595
131350741,84188,124613
131360741,84178,124622
131370741,84180,124616
131381741,84175,124609
131391741,84179,124609
131401741,84164,124601
131411741,84171,124622
131421741,84176,124603
131431741,84186,124628
131441741,84164,124605
131451741,84165,124609
131461741,84163,124614
131471741,84163,124623
131481741,84176,124618
131491741,84172,124635
131501741,84170,124623
131511741,84165,124629
131521741,84155,124638
131531741,84174,124648
131541741,84176,124648
131551741,84193,124639
131561741,84179,124668
131571741,84194,124668
131582741,84182,124669
131592741,84186,124664
131602741,84185,124653
131612741,84171,124680
131622741,84170,124648
131632741,84182,124656
131642741,84170,124637
131652741,84176,124623
131662741,84163,124615
131672741,84156,124599
131682741,84159,124586
131692741,84156,124585
131702741,84161,124576
131712741,84157,124581
131722741,84164,124590
131732741,84175,124597
131742741,84170,124585
131752741,84179,124591
131762741,84174,124598
131772741,84180,124606
131782741,84181,124615
131793741,84172,124622
131803741,84182,124630
131813741,84185,124635
131823741,84172,124643
131833741,84184,124648
131843741,84184,124642
131853741,84191,124644
131863741,84199,124663
131873741,84202,124684
131883741,84219,124699
131893741,84232,124701
131903741,84237,124707
131913741,84247,124719
131923741,84243,124739
131933741,84245,124749
131943741,84258,124760
131953741,84260,124776
131963741,84275,124785
131973741,84277,124807
131983741,84269,124812
131994741,84284,124816
132004741,84289,124806
132014741,84288,124798
132024741,84283,124812
132034741,84278,124816
132044741,84284,124823
132054741,84298,124834
132064741,84304,124854
132074741,84311,124875
132084741,84321,124893
132094741,84320,124908
132104741,84335,124912
132114741,84347,124918
132124741,84351,124912
132134741,84346,124909
132144741,84342,124904
132154741,84341,124898
132164741,84334,124881
132174741,84329,124866
132184741,84315,124851
132194741,84296,124824
132205741,84276,124809
132215741,84263,124793
132225741,84249,124778
132235741,84243,124765
132245741,84229,124743
132255741,84237,124742
132265741,84223,124706
132275741,84221,124723
132285741,84208,124702
132295741,84210,124704
132305741,84217,124696
132315741,84217,124717
132325741,84226,124699
132335741,84219,124721
132345741,84226,124711
132355741,84234,124713
132365741,84236,124695
132375741,84241,124708
132385741,84223,124719
132395741,84222,124707
132406741,84217,124722
132416741,84233,124723
132426741,84220,124722
132436741,84225,124731
132446741,84219,124728
132456741,84231,124747
132466741,84220,124729
132476741,84228,124738
132486741,84228,124753
132496741,84224,124762
132506741,84243,124784
132516741,84250,124784
132526741,84261,124782
132536741,84258,124806
132546741,84265,124819
132556741,84268,124825
132566741,84269,124835
132576741,84272,124827
132586741,84267,124844
132596741,84267,124822
132606741,84263,124823
132617741,84254,124821
132627741,84255,124817
132637741,84247,124819
132647741,84237,124799
132657741,84246,124809
132667741,84233,124802
132677741,84246,124815
132687741,84237,124797
132697741,84243,124809
132707741,84244,124821
132717741,84247,124814
132727741,84260,124817
132737741,84248,124826
132747741,84257,124830
132757741,84264,124826
132767741,84260,124844
132777741,84265,124839
132787741,84281,124859
132797741,84287,124842
132807741,84292,124868
132817741,84290,124869
132828741,84304,124888
132838741,84305,124898
132848741,84305,124896
132858741,84304,124925
132868741,84306,124920
132878741,84314,124910
132888741,84301,124892
132898741,84306,124863
132908741,84302,124878
132918741,84296,124863
132928741,84311,124863
132938741,84314,124880
132948741,84319,124865
132958741,84317,124873
132968741,84339,124851
132978741,84330,124863
132988741,84312,124846
132998741,84329,124811
133008741,84308,124858
133018741,84383,124826
133029741,84292,124816
133039741,84278,124811
133049741,84265,124799
133059741,84263,124814
133069741,84250,124803
133079741,84256,124804
133089741,84255,124802
133099741,84242,124796
133109741,84237,124801
133119741,84236,124786
133129741,84238,124792
133139741,84226,124775
133149741,84229,124769
133159741,84221,124759
133169741,84209,124764
133179741,84203,124758
133189741,84207,124760
133199741,84211,124757
133209741,84204,124769
133219741,84194,124765
133229741,84201,124750
133240741,84193,124768
133250741,84206,124783
133260741,84212,124764
133270741,84207,124790
133280741,84220,124788
133290741,84251,124817
133300741,84241,124829
133310741,84252,124824
133320741,84252,124843
133330741,84261,124844
133340741,84275,124850
133350741,84270,124862
133360741,84276,124851
133370741,84273,124858
133380741,84273,124842
133390741,84269,124835
133400741,84276,124851
133410741,84267,124846
133420741,84261,124845
133430741,84271,124829
133441741,84254,124842
133451741,84259,124848
133461741,84262,124835
133471741,84269,124859
133481741,84271,124830
133491741,84279,124841
133501741,84271,124820
133511741,84265,124814
133521741,84261,124830
133531741,84267,124822
133541741,84272,124819
133551741,84267,124888
133561741,84271,124797
133571741,84265,124811
133581741,84269,124791
133591741,84279,124804
133601741,84272,124837
133611741,84282,124801
133621741,84260,124781
133631741,84259,124779
133641741,84243,124759
133652741,84239,124753
133662741,84233,124755
133672741,84228,124770
133682741,84218,124759
133692741,84226,124759
133702741,84227,124756
133712741,84232,124759
133722741,84232,124778
133732741,84233,124775
133742741,84249,124796
133752741,84255,124793
133762741,84264,124809
133772741,84264,124810
133782741,84261,124795
133792741,84265,124813
133802741,84264,124794
133812741,84275,124803
133822741,84271,124797
133832741,84273,124805
133842741,84269,124799
133853741,84255,124782
133863741,84277,124779
133873741,84254,124787
133883741,84253,124777
133893741,84242,124783
133903741,84234,124777
133913741,84244,124772
133923741,84248,124810
133933741,84239,124792
133943741,84243,124792
133953741,84238,124798
133963741,84251,124809
133973741,84265,124801
133983741,84256,124805
133993741,84250,124799
134003741,84253,124789
134013741,84248,124792
134023741,84246,124770
134033741,84244,124772
134043741,84225,124765
134053741,84220,124763
134064741,84219,124753
134074741,84206,124738
134084741,84198,124736
134094741,84183,124703
134104741,84184,124710
134114741,84167,124682
134124741,84175,124670
134134741,84170,124651
134144741,84156,124649
134154741,84159,124642
134164741,84223,124648
134174741,84170,124636
134184741,84165,124643
134194741,84161,124562
134204741,84163,124635
134214741,84226,124632
134224741,84161,124645
134234741,84164,124625
134244741,84170,124636
134254741,84152,124649
134264741,84156,124648
134275741,84145,124646
134285741,84157,124641
134295741,84149,124642
134305741,84145,124662
134315741,84144,124638
134325741,84163,124651
134335741,84151,124642
134345741,84150,124648
134355741,84155,124671
134365741,84151,124659
134375741,84158,124661
134385741,84160,124654
134395741,84171,124654
134405741,84175,124680
134415741,84168,124666
134425741,84179,124682
134435741,84172,124661
134445741,84171,124663
134455741,84160,124656
134465741,84167,124648
134476741,84164,124660
134486741,84163,124671
134496741,84170,124663
134506741,84170,124680
134516741,84152,124677
134526741,84156,124690
134536741,84152,124675
134546741,84158,124690
134556741,84160,124699
134566741,84164,124697
134576741,84179,124723
134586741,84178,124724
134596741,84204,124731
134606741,84213,124737
134616741,84215,124762
134626741,84208,124757
134636741,84216,124757
134646741,84212,124757
134656741,84227,124764
134666741,84214,124759
134676741,84218,124755
134687741,84225,124744
134697741,84213,124741
134707741,84210,124714
134717741,84205,124717
134727741,84196,124688
134737741,84200,124693
134747741,84195,124682
134757741,84194,124684
134767741,84195,124699
134777741,84202,124699
134787741,84218,124703
134797741,84213,124703
134807741,84219,124709
134817741,84209,124721
134827741,84224,124731
134837741,84221,124737
134847741,84230,124733
134857741,84235,124752
134867741,84235,124760
134877741,84237,124752
134888741,84238,124758
134898741,84234,124756
134908741,84238,124766
134918741,84237,124765
134928741,84231,124767
134938741,84227,124742
134948741,84234,124746
134958741,84222,124741
134968741,84217,124750
134978741,84220,124724
134988741,84230,124742
134998741,84223,124739
135008741,84226,124731
135018741,84216,124744
135028741,84241,124756
135038741,84249,124799
135048741,84252,124772
135058741,84270,124786
135068741,84249,124775
135078741,84263,124793
135088741,84249,124797
135099741,84254,124801
135109741,84255,124794
135119741,84265,124801
135129741,84256,124812
135139741,84259,124786
135149741,84258,124801
135159741,84247,124794
135169741,84247,124806
135179741,84252,124807
135189741,84258,124824
135199741,84264,124823
135209741,84258,124832
135219741,84270,124810
135229741,84279,124825
135239741,84267,124821
135249741,84271,124810
135259741,84276,124808
135269741,84273,124801
135279741,84271,124784
135289741,84265,124764
135300741,84263,124759
135310741,84254,124741
135320741,84240,124718
135330741,84230,124712
135340741,84219,124707
135350741,84232,124716
135360741,84213,124682
135370741,84205,124686
135380741,84204,124690
135390741,84208,124690
135400741,84219,124696
135410741,84221,124718
135420741,84220,124710
135430741,84221,124729
135440741,84224,124713
135450741,84221,124744
135460741,84230,124725
135470741,84178,124739
135480741,84227,124756
135490741,84219,124726
135500741,84254,124737
135511741,84225,124721
135521741,84215,124716
135531741,84217,124733
135541741,84204,124720
135551741,84204,124714
135561741,84199,124705
135571741,84190,124709
135581741,84196,124709
135591741,84199,124724
135601741,84206,124710
135611741,84186,124705
135621741,84198,124714
135631741,84201,124713
135641741,84199,124729
135651741,84210,124731
135661741,84214,124734
135671741,84211,124743
135681741,84222,124747
135691741,84218,124762
135701741,84231,124770
135712741,84235,124773
135722741,84241,124791
135732741,84248,124788
135742741,84258,124806
135752741,84249,124812
135762741,84265,124829
135772741,84269,124841
135782741,84279,124850
135792741,84273,124865
135802741,84283,124870
135812741,84276,124870
135822741,84288,124869
135832741,84300,124860
135842741,84298,124853
135852741,84290,124846
135862741,84288,124842
135872741,84281,124795
135882741,84279,124780
135892741,84274,124769
135902741,84248,124756
135912741,84239,124729
135923741,84232,124726
135933741,84214,124690
135943741,84207,124662
135953741,84195,124675
135963741,84181,124660
135973741,84184,124653
135983741,84180,124650
135993741,84181,124651
136003741,84171,124667
136013741,84169,124663
136023741,84181,124662
136033741,84177,124664
136043741,84182,124677
136053741,84189,124683
136063741,84180,124674
136073741,84181,124690
136083741,84182,124678
136093741,84189,124681
136103741,84185,124679
136113741,84185,124677
136124741,84196,124678
136134741,84191,124672
136144741,84186,124681
136154741,84198,124696
136164741,84205,124706
136174741,84203,124710
136184741,84212,124719
136194741,84208,124718
136204741,84212,124724
136214741,84213,124730
136224741,84212,124749
136234741,84227,124751
136244741,84233,124747
136254741,84241,124762
136264741,84238,124749
136274741,84231,124743
136284741,84238,124739
136294741,84233,124685
136304741,84230,124738
136314741,84299,124753
136324741,84239,124744
136335741,84218,124773
136345741,84234,124729
136355741,84242,124784
136365741,84245,124807
136375741,84252,124792
136385741,84274,124800
136395741,84266,124814
136405741,84272,124815
136415741,84274,124816
136425741,84271,124806
136435741,84275,124791
136445741,84255,124773
136455741,84261,124763
136465741,84249,124742
136475741,84225,124714
136485741,84216,124694
136495741,84217,124669
136505741,84205,124638
136515741,84189,124626
136525741,84187,124613
136536741,84177,124617
136546741,84180,124621
136556741,84165,124614
136566741,84177,124607
136576741,84178,124630
136586741,84177,124613
136596741,84181,124630
136606741,84177,124627
136616741,84185,124644
136626741,84188,124659
136636741,84185,124658
136646741,84196,124655
136656741,84192,124651
136666741,84191,124657
136676741,84194,124650
136686741,84188,124650
136696741,84198,124663
136706741,84210,124649
136716741,84213,124681
136726741,84215,124653
136737741,84212,124672
136747741,84212,124672
136757741,84220,124672
136767741,84213,124700
136777741,84201,124676
136787741,84218,124688
136797741,84208,124672
136807741,84212,124683
136817741,84202,124700
136827741,84216,124684
136837741,84221,124690
136847741,84209,124683
136857741,84215,124673
136867741,84206,124672
136877741,84205,124673
136887741,84201,124682
136897741,84208,124679
136907741,84201,124683
136917741,84202,124692
136927741,84199,124698
136937741,84200,124677
136948741,84200,124677
136958741,84204,124690
136968741,84196,124683
136978741,84209,124697
136988741,84219,124709
136998741,84214,124726
137008741,84230,124746
137018741,84229,124743
137028741,84237,124732
137038741,84234,124713
137048741,84227,124713
137058741,84222,124684
137068741,84229,124670
137078741,84208,124648
137088741,84211,124628
137098741,84199,124620
137108741,84193,124601
137118741,84189,124593
137128741,84178,124596
137138741,84176,124577
137149741,84175,124561
137159741,84168,124553
137169741,84169,124557
137179741,84160,124573
137189741,84150,124579
137199741,84159,124583
137209741,84163,124591
137219741,84183,124603
137229741,84169,124608
137239741,84175,124596
137249741,84191,124615
137259741,84184,124616
137269741,84188,124599
137279741,84198,124596
137289741,84184,124603
137299741,84176,124590
137309741,84175,124584
137319741,84184,124591
137329741,84179,124584
137339741,84180,124596
137350741,84181,124584
137360741,84174,124593
137370741,84176,124568
137380741,84189,124577
137390741,84188,124598
137400741,84193,124602
137410741,84209,124617
137420741,84208,124617
137430741,84213,124625
137440741,84218,124629
137450741,84218,124646
137460741,84233,124644
137470741,84230,124651
137480741,84229,124659
137490741,84227,124668
137500741,84221,124646
137510741,84231,124652
137520741,84222,124641
137530741,84233,124654
137540741,84227,124661
137551741,84227,124654
137561741,84232,124659
137571741,84235,124661
137581741,84229,124655
137591741,84231,124669
137601741,84239,124671
137611741,84239,124682
137621741,84248,124692
137631741,84238,124682
137641741,84240,124679
137651741,84236,124676
137661741,84236,124652
137671741,84233,124630
137681741,84226,124626
137691741,84224,124589
137701741,84219,124595
137711741,84211,124552
137721741,84207,124547
137731741,84192,124524
137741741,84183,124514
137751741,84186,124518
137762741,84181,124509
137772741,84178,124511
137782741,84161,124500
137792741,84165,124519
137802741,84172,124509
137812741,84183,124526
137822741,84172,124533
137832741,84184,124532
137842741,84182,124550
137852741,84192,124547
137862741,84200,124590
137872741,84187,124540
137882741,84186,124533
137892741,84193,124535
137902741,84197,124526
137912741,84197,124526
137922741,84180,124512
137932741,84176,124499
137942741,84170,124491
137952741,84168,124495
137963741,84171,124511
137973741,84174,124506
137983741,84169,124517
137993741,84165,124522
138003741,84175,124522
138013741,84176,124526
138023741,84187,124526
138033741,84179,124532
138043741,84183,124546
138053741,84191,124547
138063741,84184,124540
138073741,84191,124554
138083741,84186,124530
138093741,84183,124533
138103741,84175,124527
138113741,84181,124535
138123741,84175,124522
138133741,84180,124537
138143741,84162,124517
138153741,84161,124518
138164741,84172,124518
138174741,84165,124517
138184741,84150,124527
138194741,84168,124529
138204741,84150,124541
138214741,84154,124532
138224741,84167,124542
138234741,84170,124557
138244741,84172,124586
138254741,84180,124566
138264741,84172,124583
138274741,84186,124550
138284741,84180,124556
138294741,84178,124528
138304741,84170,124516
138314741,84181,124487
138324741,84172,124479
138334741,84168,124476
138344741,84163,124451
138354741,84173,124459
138364741,84169,124456
138375741,84171,124458
138385741,84175,124461
138395741,84155,124458
138405741,84163,124471
138415741,84160,124460
138425741,84165,124461
138435741,84156,124487
138445741,84155,124485
138455741,84161,124495
138465741,84179,124507
138475741,84193,124505
138485741,84182,124510
138495741,84180,124511
138505741,84183,124505
138515741,84184,124508
138525741,84177,124522
138535741,84184,124513
138545741,84193,124526
138555741,84199,124515
138565741,84196,124536
138576741,84207,124538
138586741,84199,124539
138596741,84201,124547
138606741,84207,124549
138616741,84212,124558
138626741,84210,124572
138636741,84222,124572
138646741,84227,124600
138656741,84235,124608
138666741,84234,124607
138676741,84236,124617
138686741,84245,124609
138696741,84231,124614
138706741,84228,124597
138716741,84214,124588
138726741,84199,124566
138736741,84191,124550
138746741,84186,124555
138756741,84179,124566
138766741,84189,124570
138777741,84196,124579
138787741,84199,124601
138797741,84210,124591
138807741,84210,124624
138817741,84200,124616
138827741,84215,124632
138837741,84211,124619
138847741,84222,124643
138857741,84215,124639
138867741,84212,124644
138877741,84228,124656
138887741,84221,124657
138897741,84236,124649
138907741,84232,124644
138917741,84226,124619
138927741,84218,124588
138937741,84199,124565
138947741,84206,124558
138957741,84188,124530
138967741,84175,124534
138977741,84181,124522
138988741,84177,124523
138998741,84219,124524
139008741,84194,124548
139018741,84191,124542
139028741,84188,124521
139038741,84204,124541
139048741,84213,124533
139058741,84199,124603
139068741,84202,124543
139078741,84206,124553
139088741,84205,124568
139098741,84212,124565
139108741,84205,124565
139118741,84207,124561
139128741,84208,124551
139138741,84195,124554
139148741,84198,124534
139158741,84188,124535
139168741,84180,124517
139178741,84182,124529
139189741,84181,124517
139199741,84177,124510
139209741,84170,124512
139219741,84173,124505
139229741,84179,124519
139239741,84169,124509
139249741,84174,124508
139259741,84170,124522
139269741,84164,124522
139279741,84169,124524
139289741,84162,124526
139299741,84169,124528
139309741,84172,124525
139319741,84177,124525
139329741,84183,124542
139339741,84174,124526
139349741,84176,124544
139359741,84181,124522
139369741,84181,124534
139379741,84171,124532
139390741,84166,124521
139400741,84166,124528
139410741,84167,124524
139420741,84162,124531
139430741,84155,124529
139440741,84178,124550
139450741,84168,124537
139460741,84172,124555
139470741,84174,124556
139480741,84181,124568
139490741,84192,124571
139500741,84205,124580
139510741,84212,124581
139520741,84206,124590
139530741,84212,124576
139540741,84211,124563
139550741,84206,124542
139560741,84206,124527
139570741,84196,124492
139580741,84188,124482
139590741,84153,124467
139601741,84167,124433
139611741,84167,124451
139621741,84239,124442
139631741,84158,124448
139641741,84153,124443
139651741,84163,124445
139661741,84158,124447
139671741,84169,124456
139681741,84161,124471
139691741,84162,124467
139701741,84186,124466
139711741,84181,124479
139721741,84182,124473
139731741,84179,124463
139741741,84176,124465
139751741,84168,124454
139761741,84164,124459
139771741,84173,124464
139781741,84170,124458
139791741,84150,124443
139802741,84161,124449
139812741,84162,124435
139822741,84153,124440
139832741,84144,124438
139842741,84147,124440
139852741,84144,124438
139862741,84147,124438
139872741,84149,124444
139882741,84155,124451
139892741,84162,124456
139902741,84163,124472
139912741,84170,124477
139922741,84169,124462
139932741,84174,124471
139942741,84165,124463
139952741,84172,124461
139962741,84160,124468
139972741,84153,124447
139982741,84144,124457
139992741,84147,124462
140003741,84139,124460
140013741,84152,124461
140023741,84151,124451
140033741,84149,124465
140043741,84144,124459
140053741,84145,124475
140063741,84157,124464
140073741,84157,124469
140083741,84153,124485
140093741,84160,124483
140103741,84164,124490
140113741,84161,124487
140123741,84161,124496
140133741,84163,124489
140143741,84164,124495
140153741,84164,124489
140163741,84174,124472
